timecode,seconds,lat,lat_dir,lon,lon_dir,sensor
260407_214117_500,78077.500,4159.9736,N,8739.4355,W,516
260407_214117_600,78077.602,4159.9736,N,8739.4355,W,516
260407_214117_700,78077.703,4159.9736,N,8739.4355,W,516
260407_214117_800,78077.797,4159.9736,N,8739.4355,W,516
260407_214117_900,78077.898,4159.9736,N,8739.4355,W,516
260407_214118_000,78078.000,4159.9741,N,8739.4355,W,516
260407_214118_100,78078.102,4159.9741,N,8739.4355,W,516
260407_214118_200,78078.203,4159.9741,N,8739.4355,W,516
260407_214118_300,78078.297,4159.9741,N,8739.4355,W,516
260407_214118_400,78078.398,4159.9741,N,8739.4355,W,517
260407_214118_500,78078.500,4159.9741,N,8739.4355,W,516
260407_214118_600,78078.602,4159.9741,N,8739.4355,W,516
260407_214118_700,78078.703,4159.9741,N,8739.4355,W,516
260407_214118_800,78078.797,4159.9741,N,8739.4355,W,515
260407_214118_900,78078.898,4159.9741,N,8739.4355,W,516
260407_214119_000,78079.000,4159.9741,N,8739.4355,W,516
260407_214119_100,78079.102,4159.9741,N,8739.4355,W,515
260407_214119_200,78079.203,4159.9741,N,8739.4355,W,515
260407_214119_300,78079.297,4159.9741,N,8739.4355,W,516
260407_214119_400,78079.398,4159.9741,N,8739.4355,W,515
260407_214119_500,78079.500,4159.9741,N,8739.4355,W,516
260407_214119_600,78079.602,4159.9741,N,8739.4355,W,516
260407_214119_700,78079.703,4159.9741,N,8739.4355,W,516
260407_214119_800,78079.797,4159.9741,N,8739.4355,W,515
260407_214120_000,78080.000,4159.9741,N,8739.4355,W,516
260407_214120_100,78080.102,4159.9741,N,8739.4355,W,516
260407_214120_200,78080.203,4159.9741,N,8739.4355,W,516
260407_214120_300,78080.297,4159.9741,N,8739.4355,W,516
260407_214120_400,78080.398,4159.9741,N,8739.4355,W,516
260407_214120_500,78080.500,4159.9741,N,8739.4355,W,516
260407_214120_600,78080.602,4159.9741,N,8739.4355,W,516
260407_214120_700,78080.703,4159.9741,N,8739.4355,W,515
260407_214120_800,78080.797,4159.9741,N,8739.4355,W,516
260407_214120_900,78080.898,4159.9741,N,8739.4355,W,516
260407_214121_000,78081.000,4159.9741,N,8739.4355,W,516
260407_214121_100,78081.102,4159.9741,N,8739.4355,W,516
260407_214121_200,78081.203,4159.9741,N,8739.4355,W,516
260407_214121_300,78081.297,4159.9741,N,8739.4355,W,516
260407_214121_400,78081.398,4159.9741,N,8739.4355,W,515
260407_214121_500,78081.500,4159.9741,N,8739.4355,W,517
260407_214121_600,78081.602,4159.9741,N,8739.4355,W,515
260407_214121_700,78081.703,4159.9741,N,8739.4355,W,516
260407_214121_800,78081.797,4159.9741,N,8739.4355,W,516
260407_214121_900,78081.898,4159.9741,N,8739.4355,W,515
260407_214122_000,78082.000,4159.9741,N,8739.4355,W,516
260407_214122_100,78082.102,4159.9741,N,8739.4355,W,515
260407_214122_200,78082.203,4159.9741,N,8739.4355,W,516
260407_214122_300,78082.297,4159.9741,N,8739.4355,W,515
260407_214122_400,78082.398,4159.9741,N,8739.4355,W,516
260407_214122_500,78082.500,4159.9741,N,8739.4355,W,515
260407_214122_600,78082.602,4159.9741,N,8739.4355,W,516
260407_214122_700,78082.703,4159.9741,N,8739.4355,W,515
260407_214122_800,78082.797,4159.9741,N,8739.4355,W,516
260407_214122_900,78082.898,4159.9741,N,8739.4355,W,515
260407_214123_000,78083.000,4159.9741,N,8739.4355,W,516
260407_214123_100,78083.102,4159.9741,N,8739.4355,W,516
260407_214123_200,78083.203,4159.9741,N,8739.4355,W,516
