timecode,seconds,lat,lat_dir,lon,lon_dir,sensor
260330_200145_900,72105.000,4200.0098,N,8739.3096,W,215
260330_200146_000,72106.000,4200.0093,N,8739.3105,W,215
260330_200146_100,72106.000,4200.0093,N,8739.3105,W,215
260330_200146_200,72106.000,4200.0093,N,8739.3105,W,215
260330_200146_300,72106.000,4200.0093,N,8739.3105,W,214
260330_200146_400,72106.000,4200.0093,N,8739.3105,W,214
260330_200146_500,72106.000,4200.0093,N,8739.3105,W,215
260330_200146_600,72106.000,4200.0093,N,8739.3105,W,215
260330_200146_700,72106.000,4200.0093,N,8739.3105,W,215
260330_200146_800,72106.000,4200.0093,N,8739.3105,W,214
260330_200146_900,72106.000,4200.0093,N,8739.3105,W,215
260330_200147_000,72107.000,4200.0093,N,8739.3105,W,215
260330_200147_000,72107.000,4200.0093,N,8739.3115,W,214
260330_200147_100,72107.000,4200.0093,N,8739.3115,W,214
260330_200147_200,72107.000,4200.0093,N,8739.3115,W,214
260330_200147_300,72107.000,4200.0093,N,8739.3115,W,214
260330_200147_400,72107.000,4200.0093,N,8739.3115,W,214
260330_200147_500,72107.000,4200.0093,N,8739.3115,W,214
260330_200147_600,72107.000,4200.0093,N,8739.3115,W,214
260330_200147_700,72107.000,4200.0093,N,8739.3115,W,214
260330_200147_800,72107.000,4200.0093,N,8739.3115,W,214
260330_200148_000,72108.000,4200.0093,N,8739.3115,W,214
260330_200148_100,72108.000,4200.0093,N,8739.3115,W,214
260330_200148_200,72108.000,4200.0093,N,8739.3115,W,214
260330_200148_300,72108.000,4200.0093,N,8739.3115,W,214
260330_200148_400,72108.000,4200.0093,N,8739.3115,W,214
260330_200148_500,72108.000,4200.0093,N,8739.3115,W,214
260330_200148_600,72108.000,4200.0093,N,8739.3115,W,214
260330_200148_700,72108.000,4200.0093,N,8739.3115,W,214
260330_200148_800,72108.000,4200.0093,N,8739.3115,W,214
260330_200148_900,72108.000,4200.0093,N,8739.3115,W,214
260330_200149_000,72109.000,4200.0088,N,8739.3145,W,214
260330_200149_100,72109.000,4200.0088,N,8739.3145,W,214
260330_200149_200,72109.000,4200.0088,N,8739.3145,W,214
260330_200149_300,72109.000,4200.0088,N,8739.3145,W,214
260330_200149_400,72109.000,4200.0088,N,8739.3145,W,214
260330_200149_500,72109.000,4200.0088,N,8739.3145,W,215
260330_200149_600,72109.000,4200.0088,N,8739.3145,W,217
260330_200149_700,72109.000,4200.0088,N,8739.3145,W,218
260330_200149_800,72109.000,4200.0088,N,8739.3145,W,218
260330_200149_900,72109.000,4200.0088,N,8739.3145,W,218
260330_200150_000,72110.000,4200.0088,N,8739.3145,W,214
260330_200150_000,72110.000,4200.0083,N,8739.3184,W,214
260330_200150_100,72110.000,4200.0083,N,8739.3184,W,214
260330_200150_200,72110.000,4200.0083,N,8739.3184,W,215
260330_200150_300,72110.000,4200.0083,N,8739.3184,W,215
260330_200150_400,72110.000,4200.0083,N,8739.3184,W,215
260330_200150_500,72110.000,4200.0083,N,8739.3184,W,215
260330_200150_600,72110.000,4200.0083,N,8739.3184,W,215
260330_200150_700,72110.000,4200.0083,N,8739.3184,W,215
260330_200151_000,72111.000,4200.0073,N,8739.3223,W,212
260330_200151_100,72111.000,4200.0073,N,8739.3223,W,211
260330_200151_200,72111.000,4200.0073,N,8739.3223,W,213
260330_200151_300,72111.000,4200.0073,N,8739.3223,W,216
260330_200151_400,72111.000,4200.0073,N,8739.3223,W,217
260330_200151_500,72111.000,4200.0073,N,8739.3223,W,218
260330_200151_600,72111.000,4200.0073,N,8739.3223,W,217
260330_200151_700,72111.000,4200.0073,N,8739.3223,W,215
260330_200151_800,72111.000,4200.0073,N,8739.3223,W,214
260330_200151_900,72111.000,4200.0073,N,8739.3223,W,215
260330_200152_000,72112.000,4200.0063,N,8739.3262,W,226
260330_200152_100,72112.000,4200.0063,N,8739.3262,W,228
260330_200152_200,72112.000,4200.0063,N,8739.3262,W,233
260330_200152_300,72112.000,4200.0063,N,8739.3262,W,237
260330_200152_400,72112.000,4200.0063,N,8739.3262,W,236
260330_200152_500,72112.000,4200.0063,N,8739.3262,W,235
260330_200152_600,72112.000,4200.0063,N,8739.3262,W,233
260330_200152_700,72112.000,4200.0063,N,8739.3262,W,230
260330_200152_800,72112.000,4200.0063,N,8739.3262,W,228
260330_200152_900,72112.000,4200.0063,N,8739.3262,W,227
260330_200153_000,72113.000,4200.0054,N,8739.3301,W,224
260330_200153_100,72113.000,4200.0054,N,8739.3301,W,222
260330_200153_200,72113.000,4200.0054,N,8739.3301,W,219
260330_200153_300,72113.000,4200.0054,N,8739.3301,W,218
260330_200153_400,72113.000,4200.0054,N,8739.3301,W,216
260330_200153_500,72113.000,4200.0054,N,8739.3301,W,215
260330_200153_600,72113.000,4200.0054,N,8739.3301,W,215
260330_200153_700,72113.000,4200.0054,N,8739.3301,W,215
260330_200153_800,72113.000,4200.0054,N,8739.3301,W,215
260330_200153_900,72113.000,4200.0054,N,8739.3301,W,214
260330_200154_000,72114.000,4159.9971,N,8739.3691,W,213
260330_200154_100,72114.000,4159.9971,N,8739.3691,W,213
260330_200154_200,72114.000,4159.9971,N,8739.3691,W,213
260330_200154_300,72114.000,4159.9971,N,8739.3691,W,213
260330_200154_400,72114.000,4159.9971,N,8739.3691,W,214
260330_200154_500,72114.000,4159.9971,N,8739.3691,W,214
260330_200154_600,72114.000,4159.9971,N,8739.3691,W,214
260330_200154_700,72114.000,4159.9971,N,8739.3691,W,215
260330_200154_800,72114.000,4159.9971,N,8739.3691,W,215
260330_200154_900,72114.000,4159.9971,N,8739.3691,W,215
260330_200155_000,72115.000,4159.9971,N,8739.3691,W,215
260330_200155_100,72115.000,4159.9971,N,8739.3691,W,215
260330_200155_000,72115.000,4159.9937,N,8739.3867,W,215
260330_200155_100,72115.000,4159.9937,N,8739.3867,W,215
260330_200155_200,72115.000,4159.9937,N,8739.3867,W,215
260330_200155_300,72115.000,4159.9937,N,8739.3867,W,215
260330_200155_400,72115.000,4159.9937,N,8739.3867,W,215
260330_200155_500,72115.000,4159.9937,N,8739.3867,W,214
260330_200155_600,72115.000,4159.9937,N,8739.3867,W,214
260330_200155_700,72115.000,4159.9937,N,8739.3867,W,214
260330_200156_000,72116.000,4159.9912,N,8739.3975,W,214
260330_200156_100,72116.000,4159.9912,N,8739.3975,W,214
260330_200156_200,72116.000,4159.9912,N,8739.3975,W,214
260330_200156_300,72116.000,4159.9912,N,8739.3975,W,214
260330_200156_400,72116.000,4159.9912,N,8739.3975,W,214
260330_200156_500,72116.000,4159.9912,N,8739.3975,W,214
260330_200156_600,72116.000,4159.9912,N,8739.3975,W,214
260330_200156_700,72116.000,4159.9912,N,8739.3975,W,215
260330_200156_800,72116.000,4159.9912,N,8739.3975,W,215
260330_200156_900,72116.000,4159.9912,N,8739.3975,W,214
260330_200157_000,72117.000,4159.9912,N,8739.3975,W,214
260330_200157_100,72117.000,4159.9912,N,8739.3975,W,214
260330_200157_200,72117.000,4159.9912,N,8739.3975,W,214
260330_200157_300,72117.000,4159.9912,N,8739.3975,W,215
260330_200157_400,72117.000,4159.9912,N,8739.3975,W,214
260330_200157_500,72117.000,4159.9912,N,8739.3975,W,215
260330_200157_600,72117.000,4159.9912,N,8739.3975,W,215
260330_200157_700,72117.000,4159.9912,N,8739.3975,W,215
260330_200157_800,72117.000,4159.9912,N,8739.3975,W,215
260330_200157_900,72117.000,4159.9912,N,8739.3975,W,215
260330_200158_000,72118.000,4159.9912,N,8739.3975,W,215
260330_200158_100,72118.000,4159.9912,N,8739.3975,W,214
260330_200158_200,72118.000,4159.9912,N,8739.3975,W,215
260330_200158_300,72118.000,4159.9912,N,8739.3975,W,214
260330_200158_400,72118.000,4159.9912,N,8739.3975,W,214
