timecode,seconds,lat,lat_dir,lon,lon_dir,sensor
260407_224244_500,81764.500,4200.0576,N,8739.6748,W,115
260407_224244_600,81764.602,4200.0576,N,8739.6748,W,112
260407_224244_700,81764.703,4200.0576,N,8739.6748,W,108
260407_224244_800,81764.797,4200.0576,N,8739.6748,W,113
260407_224244_900,81764.898,4200.0576,N,8739.6748,W,108
260407_224245_000,81765.000,4200.0576,N,8739.6738,W,111
260407_224245_100,81765.102,4200.0576,N,8739.6738,W,112
260407_224245_200,81765.203,4200.0576,N,8739.6738,W,111
260407_224245_300,81765.297,4200.0576,N,8739.6738,W,112
260407_224245_400,81765.398,4200.0576,N,8739.6738,W,114
260407_224245_500,81765.500,4200.0576,N,8739.6738,W,110
260407_224245_600,81765.602,4200.0576,N,8739.6738,W,111
260407_224245_700,81765.703,4200.0576,N,8739.6738,W,112
260407_224245_800,81765.797,4200.0576,N,8739.6738,W,112
260407_224245_900,81765.898,4200.0576,N,8739.6738,W,110
260407_224246_000,81766.000,4200.0581,N,8739.6738,W,110
260407_224246_100,81766.102,4200.0581,N,8739.6738,W,110
260407_224246_200,81766.203,4200.0581,N,8739.6738,W,113
260407_224246_300,81766.297,4200.0581,N,8739.6738,W,111
260407_224246_400,81766.398,4200.0581,N,8739.6738,W,113
260407_224246_500,81766.500,4200.0581,N,8739.6738,W,113
260407_224246_600,81766.602,4200.0581,N,8739.6738,W,112
260407_224246_700,81766.703,4200.0581,N,8739.6738,W,111
260407_224246_800,81766.797,4200.0581,N,8739.6738,W,113
260407_224246_900,81766.898,4200.0581,N,8739.6738,W,113
260407_224247_000,81767.000,4200.0581,N,8739.6738,W,113
260407_224247_100,81767.102,4200.0581,N,8739.6738,W,112
260407_224247_200,81767.203,4200.0581,N,8739.6738,W,113
260407_224247_300,81767.297,4200.0581,N,8739.6738,W,111
260407_224247_400,81767.398,4200.0581,N,8739.6738,W,113
260407_224247_500,81767.500,4200.0581,N,8739.6738,W,113
260407_224247_600,81767.602,4200.0581,N,8739.6738,W,113
260407_224247_700,81767.703,4200.0581,N,8739.6738,W,112
260407_224247_800,81767.797,4200.0581,N,8739.6738,W,113
260407_224247_900,81767.898,4200.0581,N,8739.6738,W,113
260407_224248_000,81768.000,4200.0581,N,8739.6738,W,113
260407_224248_100,81768.102,4200.0581,N,8739.6738,W,112
260407_224248_200,81768.203,4200.0581,N,8739.6738,W,113
260407_224248_300,81768.297,4200.0581,N,8739.6738,W,113
260407_224248_400,81768.398,4200.0581,N,8739.6738,W,114
