timecode,seconds,lat,lat_dir,lon,lon_dir,sensor
260403_001012_113,612.113,4200.0034,N,8739.6055,W,6512
260403_001012_128,612.128,4200.0034,N,8739.6055,W,6651
260403_001012_138,612.138,4200.0034,N,8739.6055,W,6633
260403_001012_148,612.148,4200.0034,N,8739.6055,W,6486
260403_001012_158,612.158,4200.0034,N,8739.6055,W,6435
260403_001012_168,612.168,4200.0034,N,8739.6055,W,6442
260403_001012_178,612.178,4200.0034,N,8739.6055,W,6428
260403_001012_188,612.188,4200.0034,N,8739.6055,W,6642
260403_001012_198,612.198,4200.0034,N,8739.6055,W,6690
260403_001012_212,612.212,4200.0034,N,8739.6055,W,6429
260403_001012_222,612.222,4200.0034,N,8739.6055,W,6676
260403_001012_232,612.232,4200.0034,N,8739.6055,W,6650
260403_001012_242,612.242,4200.0034,N,8739.6055,W,6433
260403_001012_252,612.252,4200.0034,N,8739.6055,W,6541
260403_001012_262,612.262,4200.0034,N,8739.6055,W,6647
260403_001012_272,612.272,4200.0034,N,8739.6055,W,6421
260403_001012_282,612.282,4200.0034,N,8739.6055,W,6535
260403_001012_297,612.297,4200.0034,N,8739.6055,W,6636
260403_001012_307,612.307,4200.0034,N,8739.6055,W,6420
260403_001012_317,612.317,4200.0034,N,8739.6055,W,6527
260403_001012_327,612.327,4200.0034,N,8739.6055,W,6415
260403_001012_337,612.337,4200.0034,N,8739.6055,W,6672
260403_001012_347,612.347,4200.0034,N,8739.6055,W,6630
260403_001012_357,612.357,4200.0034,N,8739.6055,W,6424
260403_001012_367,612.367,4200.0034,N,8739.6055,W,6684
260403_001012_379,612.379,4200.0034,N,8739.6055,W,6416
260403_001012_389,612.389,4200.0034,N,8739.6055,W,6457
260403_001012_399,612.399,4200.0034,N,8739.6055,W,6494
260403_001012_409,612.409,4200.0034,N,8739.6055,W,6414
260403_001012_419,612.419,4200.0034,N,8739.6055,W,6433
260403_001012_429,612.429,4200.0034,N,8739.6055,W,6512
260403_001012_439,612.439,4200.0034,N,8739.6055,W,6415
260403_001012_449,612.449,4200.0034,N,8739.6055,W,6466
260403_001012_464,612.464,4200.0034,N,8739.6055,W,6422
260403_001012_474,612.474,4200.0034,N,8739.6055,W,6618
260403_001012_484,612.484,4200.0034,N,8739.6055,W,6684
260403_001012_494,612.494,4200.0034,N,8739.6055,W,6657
260403_001012_504,612.504,4200.0034,N,8739.6055,W,6511
260403_001012_514,612.514,4200.0034,N,8739.6055,W,6423
260403_001012_524,612.524,4200.0034,N,8739.6055,W,6673
260403_001012_534,612.534,4200.0034,N,8739.6055,W,6539
260403_001012_548,612.548,4200.0034,N,8739.6055,W,6670
260403_001012_558,612.558,4200.0034,N,8739.6055,W,6476
260403_001012_568,612.568,4200.0034,N,8739.6055,W,6563
260403_001012_578,612.578,4200.0034,N,8739.6055,W,6416
260403_001012_588,612.588,4200.0034,N,8739.6055,W,6440
260403_001012_598,612.598,4200.0034,N,8739.6055,W,6444
260403_001012_608,612.608,4200.0034,N,8739.6055,W,6463
260403_001012_618,612.618,4200.0034,N,8739.6055,W,6597
260403_001012_633,612.633,4200.0034,N,8739.6055,W,6428
260403_001012_643,612.643,4200.0034,N,8739.6055,W,6694
260403_001012_653,612.653,4200.0034,N,8739.6055,W,6502
260403_001012_663,612.663,4200.0034,N,8739.6055,W,6473
260403_001012_673,612.673,4200.0034,N,8739.6055,W,6546
260403_001012_683,612.683,4200.0034,N,8739.6055,W,6437
260403_001012_693,612.693,4200.0034,N,8739.6055,W,6433
260403_001013_000,613.000,4200.0034,N,8739.6055,W,6490
260403_001013_015,613.015,4200.0034,N,8739.6055,W,6427
260403_001013_025,613.025,4200.0034,N,8739.6055,W,6497
260403_001013_035,613.035,4200.0034,N,8739.6055,W,6634
260403_001013_045,613.045,4200.0034,N,8739.6055,W,6446
260403_001013_055,613.055,4200.0034,N,8739.6055,W,6523
260403_001013_065,613.065,4200.0034,N,8739.6055,W,6418
260403_001013_075,613.075,4200.0034,N,8739.6055,W,6581
260403_001013_085,613.085,4200.0034,N,8739.6055,W,6436
260403_001013_100,613.100,4200.0034,N,8739.6055,W,6431
260403_001013_110,613.110,4200.0034,N,8739.6055,W,6411
260403_001013_120,613.120,4200.0034,N,8739.6055,W,6531
260403_001013_130,613.130,4200.0034,N,8739.6055,W,6594
260403_001013_140,613.140,4200.0034,N,8739.6055,W,6588
260403_001013_150,613.150,4200.0034,N,8739.6055,W,6609
260403_001013_160,613.160,4200.0034,N,8739.6055,W,6423
260403_001013_170,613.170,4200.0034,N,8739.6055,W,6518
260403_001013_185,613.185,4200.0034,N,8739.6055,W,6668
260403_001013_195,613.195,4200.0034,N,8739.6055,W,6591
260403_001013_205,613.205,4200.0034,N,8739.6055,W,6593
260403_001013_215,613.215,4200.0034,N,8739.6055,W,6466
260403_001013_225,613.225,4200.0034,N,8739.6055,W,6617
260403_001013_235,613.235,4200.0034,N,8739.6055,W,6548
260403_001013_245,613.245,4200.0034,N,8739.6055,W,6542
260403_001013_255,613.255,4200.0034,N,8739.6055,W,6420
260403_001013_268,613.268,4200.0034,N,8739.6055,W,6447
260403_001013_278,613.278,4200.0034,N,8739.6055,W,6617
260403_001013_288,613.288,4200.0034,N,8739.6055,W,6624
260403_001013_298,613.298,4200.0034,N,8739.6055,W,6599
260403_001013_308,613.308,4200.0034,N,8739.6055,W,6636
260403_001013_318,613.318,4200.0034,N,8739.6055,W,6464
260403_001013_328,613.328,4200.0034,N,8739.6055,W,6664
260403_001013_338,613.338,4200.0034,N,8739.6055,W,6420
260403_001013_353,613.353,4200.0034,N,8739.6055,W,6463
260403_001013_363,613.363,4200.0034,N,8739.6055,W,6463
260403_001013_373,613.373,4200.0034,N,8739.6055,W,6478
260403_001013_383,613.383,4200.0034,N,8739.6055,W,6649
260403_001013_393,613.393,4200.0034,N,8739.6055,W,6685
260403_001013_403,613.403,4200.0034,N,8739.6055,W,6504
260403_001013_413,613.413,4200.0034,N,8739.6055,W,6418
260403_001013_423,613.423,4200.0034,N,8739.6055,W,6646
260403_001013_440,613.440,4200.0034,N,8739.6055,W,6495
260403_001013_450,613.450,4200.0034,N,8739.6055,W,6671
260403_001013_460,613.460,4200.0034,N,8739.6055,W,6465
260403_001013_470,613.470,4200.0034,N,8739.6055,W,6541
260403_001013_480,613.480,4200.0034,N,8739.6055,W,6651
260403_001013_490,613.490,4200.0034,N,8739.6055,W,6452
260403_001013_500,613.500,4200.0034,N,8739.6055,W,6553
260403_001013_510,613.510,4200.0034,N,8739.6055,W,6645
260403_001013_525,613.525,4200.0034,N,8739.6055,W,6589
260403_001013_535,613.535,4200.0034,N,8739.6055,W,6433
260403_001013_545,613.545,4200.0034,N,8739.6055,W,6629
260403_001013_555,613.555,4200.0034,N,8739.6055,W,6562
260403_001013_565,613.565,4200.0034,N,8739.6055,W,6581
260403_001013_575,613.575,4200.0034,N,8739.6055,W,6609
260403_001013_585,613.585,4200.0034,N,8739.6055,W,6515
260403_001013_595,613.595,4200.0034,N,8739.6055,W,6595
