timecode,seconds,lat,lat_dir,lon,lon_dir,sensor
260330_201553_200,72953.203,4159.9746,N,8739.3828,W,221
260330_201553_300,72953.297,4159.9746,N,8739.3828,W,221
260330_201553_400,72953.398,4159.9746,N,8739.3828,W,221
260330_201553_500,72953.500,4159.9746,N,8739.3828,W,221
260330_201553_600,72953.602,4159.9746,N,8739.3828,W,221
260330_201553_700,72953.703,4159.9746,N,8739.3828,W,221
260330_201553_800,72953.797,4159.9746,N,8739.3828,W,221
260330_201554_000,72954.000,4159.9746,N,8739.3848,W,221
260330_201554_100,72954.102,4159.9746,N,8739.3848,W,221
260330_201554_200,72954.203,4159.9746,N,8739.3848,W,221
260330_201554_300,72954.297,4159.9746,N,8739.3848,W,221
260330_201554_400,72954.398,4159.9746,N,8739.3848,W,221
260330_201554_500,72954.500,4159.9746,N,8739.3848,W,220
260330_201554_600,72954.602,4159.9746,N,8739.3848,W,220
260330_201554_700,72954.703,4159.9746,N,8739.3848,W,219
260330_201554_800,72954.797,4159.9746,N,8739.3848,W,218
260330_201554_900,72954.898,4159.9746,N,8739.3848,W,218
260330_201555_000,72955.000,4159.9746,N,8739.3867,W,218
260330_201555_100,72955.102,4159.9746,N,8739.3867,W,218
260330_201555_200,72955.203,4159.9746,N,8739.3867,W,218
260330_201555_300,72955.297,4159.9746,N,8739.3867,W,219
260330_201555_400,72955.398,4159.9746,N,8739.3867,W,219
260330_201555_500,72955.500,4159.9746,N,8739.3867,W,219
260330_201555_600,72955.602,4159.9746,N,8739.3867,W,219
260330_201555_700,72955.703,4159.9746,N,8739.3867,W,219
260330_201555_800,72955.797,4159.9746,N,8739.3867,W,219
260330_201555_900,72955.898,4159.9746,N,8739.3867,W,219
260330_201556_000,72956.000,4159.9751,N,8739.3887,W,219
260330_201556_100,72956.102,4159.9751,N,8739.3887,W,219
260330_201556_200,72956.203,4159.9751,N,8739.3887,W,219
260330_201556_300,72956.297,4159.9751,N,8739.3887,W,219
260330_201556_400,72956.398,4159.9751,N,8739.3887,W,219
260330_201556_500,72956.500,4159.9751,N,8739.3887,W,219
260330_201556_600,72956.602,4159.9751,N,8739.3887,W,219
260330_201556_700,72956.703,4159.9751,N,8739.3887,W,219
260330_201556_800,72956.797,4159.9751,N,8739.3887,W,220
260330_201556_900,72956.898,4159.9751,N,8739.3887,W,220
260330_201557_000,72957.000,4159.9751,N,8739.3906,W,220
260330_201557_100,72957.102,4159.9751,N,8739.3906,W,221
260330_201557_200,72957.203,4159.9751,N,8739.3906,W,221
260330_201557_300,72957.297,4159.9751,N,8739.3906,W,221
260330_201557_400,72957.398,4159.9751,N,8739.3906,W,221
260330_201557_500,72957.500,4159.9751,N,8739.3906,W,220
260330_201557_600,72957.602,4159.9751,N,8739.3906,W,220
260330_201557_700,72957.703,4159.9751,N,8739.3906,W,220
260330_201557_800,72957.797,4159.9751,N,8739.3906,W,220
260330_201557_900,72957.898,4159.9751,N,8739.3906,W,220
260330_201558_000,72958.000,4159.9756,N,8739.3916,W,220
260330_201558_100,72958.102,4159.9756,N,8739.3916,W,219
260330_201558_200,72958.203,4159.9756,N,8739.3916,W,220
260330_201558_300,72958.297,4159.9756,N,8739.3916,W,220
260330_201558_400,72958.398,4159.9756,N,8739.3916,W,220
260330_201558_500,72958.500,4159.9756,N,8739.3916,W,220
260330_201558_600,72958.602,4159.9756,N,8739.3916,W,220
260330_201558_700,72958.703,4159.9756,N,8739.3916,W,220
260330_201558_800,72958.797,4159.9756,N,8739.3916,W,220
260330_201558_900,72958.898,4159.9756,N,8739.3916,W,220
260330_201559_000,72959.000,4159.9751,N,8739.3916,W,220
260330_201559_100,72959.102,4159.9751,N,8739.3916,W,220
260330_201559_200,72959.203,4159.9751,N,8739.3916,W,220
260330_201559_300,72959.297,4159.9751,N,8739.3916,W,220
260330_201559_400,72959.398,4159.9751,N,8739.3916,W,220
260330_201559_500,72959.500,4159.9751,N,8739.3916,W,220
260330_201559_600,72959.602,4159.9751,N,8739.3916,W,220
260330_201559_700,72959.703,4159.9751,N,8739.3916,W,220
260330_201559_800,72959.797,4159.9751,N,8739.3916,W,220
260330_201559_900,72959.898,4159.9751,N,8739.3916,W,220
260330_201600_000,72960.000,4159.9756,N,8739.3926,W,220
260330_201600_100,72960.102,4159.9756,N,8739.3926,W,220
260330_201600_200,72960.203,4159.9756,N,8739.3926,W,220
260330_201600_300,72960.297,4159.9756,N,8739.3926,W,220
260330_201600_400,72960.398,4159.9756,N,8739.3926,W,220
